User ID,Birthdate,City,State,Zip,Available Points,Total Points Earned,Points Spent,Joined On,Last Seen,Tags
6074,,,,,610,610,0,10/1/2021 18:26,4/7/2022 18:01,GraduateStudent
6075,,,,,350,350,0,10/1/2021 18:27,10/1/2021 22:03,ClassOf2023
6076,,,,,750,750,0,10/1/2021 18:40,3/22/2022 11:15,ClassOf2022
6077,,,,,350,350,0,10/1/2021 18:51,10/23/2021 12:21,ClassOf2025
6078,,,,,400,400,0,10/1/2021 19:01,2/9/2022 21:26,ClassOf2024
6079,,,,,350,350,0,10/1/2021 19:06,10/6/2021 12:48,GraduateStudent|WakeHealth22|Student
6080,,,,,1130,1130,0,10/1/2021 19:10,5/22/2022 0:46,GraduateStudent|WakeHealth22|Student
6081,,,,,400,400,0,10/1/2021 19:25,11/18/2021 19:00,ClassOf2024
6082,,,,,360,360,0,10/1/2021 19:34,5/8/2022 9:25,ClassOf2022
6083,,,,,300,300,0,10/1/2021 20:08,1/31/2022 17:23,GraduateStudent
6084,,,,,300,300,0,10/1/2021 20:08,1/29/2022 14:55,GraduateStudent
6085,,,,,750,750,0,10/1/2021 20:17,1/22/2022 21:51,ClassOf2022
6086,,,,,300,300,0,10/1/2021 20:20,11/13/2021 13:15,GraduateStudent
6087,,,,,450,450,0,10/1/2021 21:04,1/21/2022 22:00,GraduateStudent
6088,,,,,310,310,0,10/1/2021 21:21,5/4/2022 15:15,ClassOf2024|Student|WakeHealth22
6089,,,,,310,310,0,10/1/2021 21:47,4/13/2022 9:00,GraduateStudent
6090,,,,,300,300,0,10/1/2021 22:11,1/21/2022 16:44,GraduateStudent|Student|WakeHealth22
6091,,,,,300,300,0,10/1/2021 22:12,2/19/2022 10:14,ClassOf2023|Student|WakeHealth22
6092,,,,,300,300,0,10/1/2021 22:53,11/27/2021 17:24,GraduateStudent|WakeHealth22|Student
6093,2/6/1998,,,,400,400,0,10/1/2021 23:04,11/27/2021 18:01,GraduateStudent|WakeHealth22|Student
6094,,,,,500,500,0,10/1/2021 23:16,1/29/2022 15:56,GraduateStudent
6095,,,,,300,300,0,10/1/2021 23:49,10/2/2021 12:06,GraduateStudent|WakeHealth22|Student
6096,,,,,300,300,0,10/2/2021 0:25,3/19/2022 16:12,GraduateStudent
6097,,,,,850,850,0,10/2/2021 1:11,3/16/2022 17:22,ClassOf2022
6098,,,,,200,700,500,10/2/2021 1:21,12/4/2021 10:12,ClassOf2022
6099,,,,,650,650,0,10/2/2021 9:06,1/10/2022 19:21,ClassOf2024
6100,,,,,600,600,0,10/2/2021 9:09,3/26/2022 15:38,GraduateStudent|WakeHealth22|Student
6101,,,,,800,800,0,10/2/2021 9:19,1/12/2022 18:29,ClassOf2022|MBBvsDuke
6102,,,,,960,960,0,10/2/2021 9:43,5/13/2022 21:44,GraduateStudent|WakeHealth22|Student
6103,,,,,560,560,0,10/2/2021 9:48,5/3/2022 17:32,ClassOf2023
6104,,,,,300,300,0,10/2/2021 10:03,3/5/2022 15:33,ClassOf2023
6105,,,,,300,300,0,10/2/2021 10:18,10/26/2021 18:02,GraduateStudent|WakeHealth22|Student
6106,,,,,370,370,0,10/2/2021 10:30,6/21/2022 14:49,ClassOf2023
6107,7/4/2001,,,,950,950,0,10/2/2021 10:32,3/2/2022 20:56,ClassOf2023
6108,,,,,360,360,0,10/2/2021 10:47,6/7/2022 20:17,GraduateStudent|WakeHealth22|Student
6109,,,,,300,300,0,10/2/2021 10:49,1/22/2022 14:39,GraduateStudent|WakeHealth22|Student
6110,,,,,1230,1230,0,10/2/2021 11:14,4/13/2022 9:00,ClassOf2023|21PiKapp
6111,,,,,120,3120,3000,10/2/2021 11:21,4/10/2022 9:26,ClassOf2023|MBBvsDuke
6112,,,,,350,350,0,10/2/2021 11:24,11/27/2021 18:24,ClassOf2025|WakeHealth22|Student
6113,,,,,610,610,0,10/2/2021 11:31,4/18/2022 14:02,ClassOf2022|MBBvsDuke|Student|WakeHealth22
6114,,,,,300,300,0,10/2/2021 11:36,3/19/2022 20:00,ClassOf2024
6115,,,,,510,510,0,10/2/2021 11:40,4/23/2022 15:21,GraduateStudent
6116,1/4/1996,,,,450,450,0,10/2/2021 11:42,1/22/2022 15:14,GraduateStudent
6117,6/6/1998,,,,520,520,0,10/2/2021 11:48,6/3/2022 18:35,ClassOf2023
6118,11/8/1993,Walkertown,North Carolina,27051,1580,1580,0,10/2/2021 12:00,4/18/2022 18:01,GraduateStudent|Student|WakeHealth22
6119,10/31/1995,Winston-Salem,NC,27101,450,450,0,10/2/2021 12:05,12/2/2021 14:54,ClassOf2022|WakeHealth22|Student
6120,,,,,1330,1330,0,10/2/2021 12:35,4/16/2022 16:25,ClassOf2022
6121,12/12/1994,,,,750,13750,13000,10/2/2021 12:57,5/9/2022 16:00,GraduateStudent
6122,,,,,720,720,0,10/2/2021 13:00,4/29/2022 16:45,GraduateStudent|WakeHealth22|Student
6123,,,,,600,600,0,10/2/2021 13:00,3/14/2022 14:14,ClassOf2023|MBBvsDuke
6124,,,,,300,300,0,10/2/2021 14:16,1/22/2022 20:04,ClassOf2022
6125,10/12/1996,,,,660,660,0,10/2/2021 14:44,5/22/2022 17:21,ClassOf2024
6126,,,,,300,300,0,10/3/2021 20:45,11/13/2021 19:07,GraduateStudent|Student
6127,,,,,460,460,0,10/5/2021 19:18,5/3/2022 17:39,ClassOf2022
6128,,,,,400,400,0,10/5/2021 19:19,2/12/2022 9:18,GraduateStudent
6129,,,,,1380,1380,0,10/5/2021 19:42,6/13/2022 16:54,ClassOf2023
6130,,,,,450,450,0,10/5/2021 19:59,10/5/2021 20:11,GraduateStudent
6131,2/4/1989,,,,710,710,0,10/5/2021 20:55,12/5/2021 15:12,ClassOf2023
6132,,,,,300,300,0,10/5/2021 22:06,10/30/2021 18:20,ClassOf2023
6133,,,,,320,320,0,10/6/2021 12:20,5/3/2022 12:32,GraduateStudent|WakeHealth22
6134,,,,,750,750,0,10/6/2021 14:13,2/22/2022 11:12,ClassOf2022
6135,11/12/1996,Winston Salem,North Carolina,27106,1420,2920,1500,10/6/2021 16:52,6/30/2022 12:46,GraduateStudent
6136,,,,,310,310,0,10/6/2021 22:09,6/29/2022 15:47,GraduateStudent
6137,1/1/1980,,,,410,410,0,10/8/2021 17:50,12/4/2021 21:55,GraduateStudent
6138,,,,,350,350,0,10/10/2021 14:27,3/6/2022 10:37,ClassOf2023
6139,,,,,300,300,0,10/10/2021 16:08,1/22/2022 19:29,GraduateStudent|WakeHealth22|Student
6140,,,,,500,500,0,10/10/2021 17:21,2/26/2022 19:07,ClassOf2024
6141,,,,,860,860,0,10/10/2021 18:48,6/15/2022 14:35,ClassOf2024
6142,,,,,850,850,0,10/10/2021 18:48,1/24/2022 17:16,ClassOf2024
6143,,,,,300,300,0,10/10/2021 22:19,11/23/2021 5:38,ClassOf2022
6144,5/23/2021,Charlotte,North Carolina,28205,250,750,500,10/11/2021 8:47,1/6/2022 14:16,ClassOf2023
6145,,,,,300,300,0,10/11/2021 14:01,1/8/2022 13:40,ClassOf2023
6146,,,,,310,310,0,10/12/2021 8:00,4/12/2022 5:35,GraduateStudent|WakeHealth22|Student
6147,,,,,300,300,0,10/12/2021 15:36,1/22/2022 18:00,GraduateStudent
6148,,,,,300,300,0,10/12/2021 15:42,1/12/2022 18:11,ClassOf2023|Student
6149,,,,,310,310,0,10/12/2021 15:59,4/15/2022 8:47,GraduateStudent
6150,,,,,450,450,0,10/12/2021 18:58,2/12/2022 15:41,GraduateStudent|Student|WakeHealth22
6151,,,,,650,650,0,10/12/2021 19:08,3/13/2022 10:34,ClassOf2024|WakeHealth22|Student
6152,,,,,300,300,0,10/12/2021 19:19,10/28/2021 16:03,ClassOf2023
6153,,,,,460,460,0,10/12/2021 19:32,5/4/2022 12:06,ClassOf2025|Student
6154,,,,,2360,4360,2000,10/12/2021 20:44,3/19/2022 16:05,ClassOf2022|MBBvsDuke
6155,,,,,300,300,0,10/13/2021 14:41,10/14/2021 20:23,ClassOf2023
6156,6/3/1994,,,,950,950,0,10/13/2021 15:15,1/18/2022 22:00,GraduateStudent|MBBvsDuke|WakeHealth22|Student
6157,12/29/1994,,,,750,750,0,10/13/2021 15:18,1/12/2022 19:03,GraduateStudent|MBBvsDuke|WakeHealth22|Student
6158,,,,,100,100,0,10/13/2021 20:22,10/13/2021 20:27,ClassOf2022|WakeHealth22|Student
6159,,,,,770,770,0,10/13/2021 20:25,5/6/2022 19:17,GraduateStudent
6160,,,,,300,300,0,10/14/2021 10:52,2/10/2022 9:48,GraduateStudent|WakeHealth22|Student
6161,4/13/1997,,,,400,400,0,10/14/2021 11:53,3/2/2022 20:59,ClassOf2022
6162,,,,,320,320,0,10/14/2021 14:07,5/25/2022 17:07,ClassOf2023|WakeHealth22|Student
6163,5/14/1987,,,,400,400,0,10/14/2021 16:45,3/19/2022 16:02,GraduateStudent
6164,,,,,310,310,0,10/14/2021 20:05,6/6/2022 18:16,ClassOf2024
6165,,,,,300,300,0,10/14/2021 22:44,11/14/2021 12:56,GraduateStudent|WakeHealth22|Student
6166,,,,,660,660,0,10/15/2021 8:34,5/17/2022 16:00,GraduateStudent
6167,10/31/1997,,,,410,410,0,10/15/2021 13:21,4/24/2022 19:59,GraduateStudent
6168,5/16/2003,,,,1590,1590,0,10/15/2021 16:20,1/12/2022 20:46,ClassOf2025|MBBvsDuke
6169,,,,,300,300,0,10/15/2021 16:39,2/24/2022 17:45,GraduateStudent|WakeHealth22|Student
6170,,,,,900,900,0,10/15/2021 16:47,11/30/2021 12:31,GraduateStudent
6171,,,,,300,800,500,10/15/2021 16:50,12/1/2021 10:20,ClassOf2022
6172,,,,,300,300,0,10/15/2021 16:56,10/15/2021 19:34,GraduateStudent|WakeHealth22|Student
6173,,,,,370,370,0,10/15/2021 17:45,5/11/2022 17:48,GraduateStudent
6174,,,,,4360,4360,0,10/15/2021 18:09,5/26/2022 10:28,ClassOf2022
6175,7/18/2002,,,,600,600,0,10/15/2021 18:25,10/27/2021 15:47,GraduateStudent
6176,,,,,1390,1390,0,10/15/2021 19:00,6/19/2022 11:47,ClassOf2023
6177,,,,,300,300,0,10/15/2021 19:28,3/26/2022 10:38,ClassOf2022|WakeHealth22|Student
6178,,,,,650,650,0,10/15/2021 19:59,2/26/2022 21:27,ClassOf2025
6179,,,,,300,300,0,10/16/2021 18:00,11/13/2021 11:49,ClassOf2024|WakeHealth22|Student
6180,,,,,310,310,0,10/16/2021 19:09,4/26/2022 13:58,ClassOf2024
6181,,,,,300,300,0,10/16/2021 19:29,11/7/2021 16:25,ClassOf2023
6182,,,,,450,450,0,10/16/2021 19:35,10/30/2021 9:54,ClassOf2023
6183,,,,,950,950,0,10/16/2021 19:37,2/19/2022 11:11,ClassOf2022
6184,11/22/1994,,,,400,400,0,10/16/2021 19:41,11/13/2021 19:55,GraduateStudent|Student|WakeHealth22
6185,,,,,3330,3330,0,10/16/2021 19:55,5/7/2022 19:43,ClassOf2023|MBBvsDuke
6186,,,,,2210,2210,0,10/16/2021 19:56,4/9/2022 17:53,ClassOf2022|MBBvsDuke
6187,,,,,510,510,0,10/17/2021 12:18,4/11/2022 14:17,ClassOf2025
6188,,,,,650,650,0,10/18/2021 14:37,1/12/2022 18:41,GraduateStudent|MBBvsDuke|WakeHealth22|Student
6189,,,,,350,350,0,10/18/2021 14:57,3/15/2022 20:05,GraduateStudent
6190,,,,,300,300,0,10/18/2021 22:08,2/19/2022 10:35,ClassOf2025|Student|WakeHealth22
6191,3/13/1998,,,,1780,3280,1500,10/18/2021 22:11,6/28/2022 6:02,ClassOf2023|MBBvsDuke|WakeHealth22|Student
6192,,,,,850,850,0,10/18/2021 22:46,3/2/2022 20:57,GraduateStudent|WakeHealth22|Student
6193,,,,,660,660,0,10/18/2021 23:18,6/3/2022 16:22,ClassOf2025|WakeHealth22|Student
6194,,,,,560,560,0,10/19/2021 7:44,3/22/2022 7:00,ClassOf2023
6195,,,,,300,300,0,10/19/2021 7:57,1/18/2022 16:38,GraduateStudent
6196,,,,,300,300,0,10/19/2021 9:24,11/13/2021 19:54,ClassOf2024
6197,12/28/1995,,,,560,560,0,10/19/2021 15:28,1/28/2022 8:34,GraduateStudent
6198,,,,,550,550,0,10/19/2021 18:18,11/15/2021 19:32,GraduateStudent
6199,,,,,300,300,0,10/19/2021 18:39,10/21/2021 7:23,GraduateStudent
6200,,,,,450,450,0,10/19/2021 19:13,11/13/2021 19:40,ClassOf2022
6201,,,,,310,310,0,10/19/2021 19:18,4/15/2022 22:13,ClassOf2024
6202,,,,,1110,1110,0,10/19/2021 19:53,3/25/2022 10:17,ClassOf2023|WakeHealth22|Student
6203,,,,,510,510,0,10/19/2021 21:51,5/11/2022 18:22,ClassOf2022
6204,,,,,300,300,0,10/20/2021 12:26,3/26/2022 12:48,ClassOf2025|WakeHealth22|Student
6205,,,,,300,300,0,10/21/2021 17:24,3/15/2022 9:02,ClassOf2022|Student|WakeHealth22
6206,,,,,550,550,0,10/21/2021 18:25,3/26/2022 17:52,GraduateStudent
6207,,,,,710,710,0,10/21/2021 18:36,6/9/2022 16:26,ClassOf2023
6208,,,,,600,600,0,10/21/2021 18:41,4/4/2022 11:48,GraduateStudent
6209,,,,,300,300,0,10/21/2021 18:41,1/21/2022 21:44,ClassOf2023
6210,,,,,1190,2690,1500,10/21/2021 18:57,5/5/2022 14:37,ClassOf2022
6211,,,,,300,300,0,10/21/2021 19:03,11/27/2021 21:35,ClassOf2022
6212,,,,,1100,1100,0,10/21/2021 19:07,3/19/2022 17:31,ClassOf2024
6213,,,,,300,300,0,10/21/2021 19:18,11/27/2021 19:04,ClassOf2022
6214,,,,,300,300,0,10/22/2021 12:59,1/22/2022 11:59,ClassOf2024
6215,,,,,300,300,0,10/22/2021 15:03,11/1/2021 16:08,ClassOf2023
6216,,,,,650,650,0,10/22/2021 15:21,1/18/2022 19:52,GraduateStudent
6217,,,,,300,300,0,10/22/2021 19:00,3/13/2022 22:14,ClassOf2023
6218,,,,,300,300,0,10/22/2021 21:08,10/30/2021 22:13,GraduateStudent|WakeHealth22|Student
6219,1/26/1995,Winston-Salem,NC,27101,400,400,0,10/23/2021 9:51,10/30/2021 12:56,GraduateStudent|WakeHealth22|Student
6220,,,,,300,300,0,10/23/2021 13:56,11/10/2021 16:26,ClassOf2024|Student|WakeHealth22
6221,,,,,850,850,0,10/23/2021 18:05,3/2/2022 20:52,ClassOf2022|Student|WakeHealth22
6222,,,,,760,760,0,10/24/2021 7:57,5/17/2022 21:40,GraduateStudent|WakeHealth22|Student
6223,,,,,350,350,0,10/24/2021 9:17,2/12/2022 15:16,GraduateStudent|WakeHealth22|Student
6224,,,,,650,650,0,10/24/2021 11:22,2/19/2022 13:07,ClassOf2023|MBBvsDuke
6225,,,,,500,500,0,10/24/2021 12:30,10/24/2021 16:30,ClassOf2023
6226,,,,,960,960,0,10/24/2021 14:37,1/12/2022 20:40,ClassOf2022
6227,,,,,300,300,0,10/24/2021 15:08,3/23/2022 9:00,ClassOf2023|Student|WakeHealth22
6228,,,,,320,320,0,10/24/2021 15:35,5/20/2022 15:32,GraduateStudent
6229,,,,,350,350,0,10/24/2021 16:09,1/20/2022 20:34,GraduateStudent
6230,,,,,900,900,0,10/24/2021 19:00,1/26/2022 15:06,GraduateStudent|WakeHealth22|Student
6231,,,,,350,350,0,10/24/2021 20:14,5/26/2022 12:00,GraduateStudent
6232,9/26/1998,,,,410,410,0,10/24/2021 20:42,4/21/2022 19:54,GraduateStudent
6233,,,,,300,300,0,10/24/2021 22:03,3/25/2022 12:52,GraduateStudent|WakeHealth22|Student
6234,2/12/2002,Winston Salem,North Carolina,27109,710,710,0,10/24/2021 23:28,5/8/2022 20:31,ClassOf2024
6235,,,,,810,810,0,10/25/2021 10:15,3/25/2022 9:46,ClassOf2022|WakeHealth22|Student
6236,,,,,680,680,0,10/25/2021 17:55,6/23/2022 6:46,GraduateStudent
6237,,,,,390,390,0,10/25/2021 18:32,5/3/2022 14:23,GraduateStudent
6238,5/20/1998,,,,750,750,0,10/25/2021 19:06,11/5/2021 20:35,GraduateStudent|WakeHealth22|Student
6239,,,,,600,600,0,10/25/2021 19:28,1/22/2022 19:48,GraduateStudent|Student|WakeHealth22
6240,,,,,300,300,0,10/25/2021 19:40,10/30/2021 16:01,ClassOf2024|WakeHealth22|Student
6241,,,,,650,650,0,10/25/2021 19:45,2/12/2022 15:02,GraduateStudent
6242,,,,,300,300,0,10/26/2021 9:09,12/1/2021 10:19,GraduateStudent|WakeHealth22|Student
6243,,,,,350,350,0,10/26/2021 10:03,5/6/2022 16:24,ClassOf2025|Student|WakeHealth22
6244,12/28/1998,,,,820,820,0,10/26/2021 11:33,6/1/2022 0:52,ClassOf2024
6245,,,,,600,600,0,10/26/2021 12:50,1/22/2022 19:35,GraduateStudent|Student|WakeHealth22
6246,,,,,400,400,0,10/26/2021 13:21,1/12/2022 18:43,ClassOf2025|WakeHealth22|Student
6247,,,,,300,300,0,10/26/2021 13:57,10/30/2021 16:08,GraduateStudent
6248,,,,,300,300,0,10/26/2021 15:19,10/30/2021 15:31,GraduateStudent
6249,,,,,650,650,0,10/26/2021 15:53,1/22/2022 19:32,ClassOf2023
6250,,,,,1230,1230,0,10/26/2021 17:16,5/6/2022 18:27,GraduateStudent
6251,,,,,300,300,0,10/26/2021 17:19,11/13/2021 18:37,GraduateStudent|WakeHealth22|Student
6252,,,,,350,350,0,10/26/2021 17:52,10/30/2021 16:20,ClassOf2022|WakeHealth22|Student
6253,,,,,350,350,0,10/26/2021 19:11,2/3/2022 12:08,GraduateStudent|WakeHealth22|Student
6254,,,,,310,310,0,10/26/2021 19:36,4/8/2022 16:45,GraduateStudent
6255,,,,,650,650,0,10/26/2021 20:08,11/17/2021 9:29,GraduateStudent|WakeHealth22|Student
6256,,,,,300,300,0,10/26/2021 20:11,1/18/2022 22:01,GraduateStudent
6257,,,,,350,350,0,10/26/2021 21:59,3/14/2022 10:02,GraduateStudent
6258,,,,,300,300,0,10/27/2021 8:25,12/9/2021 17:01,ClassOf2022|WakeHealth22|Student
6259,,,,,310,310,0,10/27/2021 10:02,4/9/2022 9:55,ClassOf2024
6260,,,,,350,350,0,10/27/2021 10:17,10/30/2021 15:53,ClassOf2023
6261,1/22/1996,,,,400,400,0,10/27/2021 14:06,4/3/2022 12:34,ClassOf2024|Student
6262,,,,,350,350,0,10/27/2021 15:53,2/10/2022 8:48,ClassOf2024|WakeHealth22|Student
6263,3/11/1997,,,,400,400,0,10/27/2021 17:04,11/3/2021 18:42,GraduateStudent
6264,,,,,300,300,0,10/27/2021 17:48,10/27/2021 17:51,ClassOf2023
6265,,,,,300,300,0,10/27/2021 17:49,10/27/2021 17:51,ClassOf2023
6266,,,,,650,650,0,10/27/2021 19:45,2/21/2022 23:56,ClassOf2023
6267,6/4/1986,,,,400,400,0,10/27/2021 21:07,3/15/2022 9:02,GraduateStudent
6268,,,,,300,300,0,10/27/2021 22:17,3/16/2022 19:02,ClassOf2024
6269,,,,,300,300,0,10/28/2021 9:17,11/13/2021 17:32,ClassOf2024|WakeHealth22|Student
6270,,,,,350,350,0,10/28/2021 9:49,4/1/2022 7:25,GraduateStudent
6271,,,,,300,300,0,10/28/2021 10:09,10/30/2021 15:59,ClassOf2024|Student|WakeHealth22
6272,10/21/1998,,,,400,400,0,10/28/2021 11:04,3/12/2022 10:44,GraduateStudent|WakeHealth22|Student
6273,,,,,400,400,0,10/28/2021 11:26,3/22/2022 8:42,GraduateStudent|WakeHealth22|Student
6274,,,,,600,600,0,10/28/2021 12:15,1/12/2022 18:20,ClassOf2023|MBBvsDuke
6275,,,,,350,350,0,10/28/2021 12:28,10/30/2021 16:07,ClassOf2024|WakeHealth22|Student
6276,9/23/1994,,,,400,400,0,10/28/2021 12:52,3/23/2022 14:52,GraduateStudent|WakeHealth22|Student
6277,,,,,1000,1000,0,10/28/2021 14:31,2/1/2022 20:03,GraduateStudent|WakeHealth22|Student
6278,12/13/1997,,,,400,400,0,10/28/2021 14:44,12/3/2021 17:27,GraduateStudent|WakeHealth22|Student
6279,3/15/2001,,,,450,450,0,10/28/2021 15:07,10/30/2021 15:58,ClassOf2023
6280,,,,,660,660,0,10/28/2021 15:08,1/12/2022 18:12,ClassOf2023|MBBvsDuke
6281,,,,,350,350,0,10/28/2021 15:27,1/12/2022 18:20,ClassOf2023
6282,,,,,650,650,0,10/28/2021 15:29,1/12/2022 18:20,ClassOf2023|MBBvsDuke
6283,,,,,300,300,0,10/28/2021 16:05,3/1/2022 21:53,GraduateStudent|Student|WakeHealth22
6284,,,,,700,700,0,10/28/2021 17:54,2/14/2022 18:15,GraduateStudent|WakeHealth22|Student
6285,5/8/1998,,,,2910,2910,0,10/28/2021 18:02,5/18/2022 18:41,GraduateStudent|MBBvsDuke|WakeHealth22|Student
6286,,,,,300,300,0,10/28/2021 18:49,11/13/2021 19:26,ClassOf2024
6287,,,,,340,340,0,10/28/2021 19:00,6/10/2022 19:26,GraduateStudent
6288,,,,,310,310,0,10/28/2021 20:20,1/20/2022 20:17,ClassOf2023
6289,,,,,650,650,0,10/28/2021 21:10,3/17/2022 10:58,ClassOf2023|MBBvsDuke
6290,,,,,300,300,0,10/28/2021 21:34,3/28/2022 19:54,ClassOf2023
6291,8/26/1997,Winston Salem,North Carolina,27106,800,800,0,10/28/2021 23:03,1/18/2022 18:01,ClassOf2022
6292,,,,,350,350,0,10/28/2021 23:39,2/26/2022 18:50,GraduateStudent|WakeHealth22|Student
6293,,,,,300,300,0,10/29/2021 0:13,10/29/2021 11:40,ClassOf2024
6294,,,,,310,310,0,10/29/2021 9:34,4/10/2022 14:42,ClassOf2025
6295,,,,,1110,1110,0,10/29/2021 9:54,4/8/2022 18:38,ClassOf2022|MBBvsDuke
6296,,,,,300,300,0,10/29/2021 10:14,10/30/2021 16:23,GraduateStudent
6297,,,,,350,350,0,10/29/2021 10:35,11/27/2021 20:01,ClassOf2025|WakeHealth22|Student
6298,6/1/1994,,,,400,400,0,10/29/2021 11:43,2/17/2022 14:02,ClassOf2025|WakeHealth22|Student
6299,,,,,400,400,0,10/29/2021 11:48,12/4/2021 15:12,ClassOf2023
6300,,,,,2350,2350,0,10/29/2021 11:59,3/25/2022 11:39,ClassOf2022|MBBvsDuke
6301,,,,,350,350,0,10/29/2021 12:16,10/30/2021 16:07,ClassOf2025|Student|WakeHealth22
6302,,,,,570,570,0,10/29/2021 12:51,4/18/2022 20:10,GraduateStudent
6303,,,,,350,350,0,10/29/2021 13:08,11/27/2021 20:28,GraduateStudent|WakeHealth22|Student
6304,,,,,300,300,0,10/29/2021 13:16,3/1/2022 22:40,GraduateStudent|WakeHealth22|Student
6305,,,,,310,310,0,10/29/2021 13:31,4/19/2022 18:54,GraduateStudent
6306,1/18/2003,,,,400,400,0,10/29/2021 13:42,2/9/2022 21:51,ClassOf2025
6307,,,,,650,650,0,10/29/2021 14:26,12/3/2021 21:01,ClassOf2022
6308,,,,,300,300,0,10/29/2021 14:50,3/24/2022 18:00,ClassOf2024|WakeHealth22|Student
6309,,,,,300,300,0,10/29/2021 15:07,3/10/2022 16:55,ClassOf2024|WakeHealth22|Student
6310,,,,,1640,1640,0,10/29/2021 15:52,1/17/2022 10:18,ClassOf2022
6311,,,,,350,350,0,10/29/2021 15:59,12/25/2021 11:13,GraduateStudent
6312,,,,,300,300,0,10/29/2021 16:32,10/30/2021 16:04,ClassOf2025|Student|WakeHealth22
6313,,,,,300,300,0,10/29/2021 16:52,10/29/2021 16:56,GraduateStudent|WakeHealth22|Student
6314,,,,,300,300,0,10/29/2021 18:49,1/12/2022 18:54,GraduateStudent|WakeHealth22|Student
6315,,,,,350,350,0,10/29/2021 19:23,1/2/2022 4:31,ClassOf2024
6316,,,,,1420,1420,0,10/29/2021 19:53,5/23/2022 9:19,ClassOf2025|MBBvsDuke
6317,,,,,900,900,0,10/29/2021 20:26,3/16/2022 17:27,ClassOf2022|MBBvsDuke
6318,,Winston Salem,NC,27107,200,200,0,10/29/2021 21:04,10/29/2021 21:06,ClassOf2023
6319,,,,,300,300,0,10/29/2021 21:14,1/25/2022 18:27,ClassOf2024|Student|WakeHealth22
6320,,,,,800,800,0,10/29/2021 21:27,3/25/2022 17:57,ClassOf2024
6321,11/29/1992,,,,400,400,0,10/29/2021 23:13,10/30/2021 15:32,GraduateStudent
6322,,,,,450,450,0,10/30/2021 1:09,12/9/2021 19:01,GraduateStudent
6323,,,,,300,300,0,10/30/2021 2:04,10/30/2021 2:33,GraduateStudent|WakeHealth22|Student
6324,,,,,300,300,0,10/30/2021 10:24,1/22/2022 20:21,ClassOf2023|Student|WakeHealth22
6325,,,,,300,300,0,10/30/2021 10:51,11/29/2021 19:00,ClassOf2025|Student|WakeHealth22
6326,,,,,520,520,0,10/30/2021 10:52,6/5/2022 20:36,ClassOf2022
6327,,,,,300,300,0,10/30/2021 10:53,10/30/2021 16:14,GraduateStudent|Student|WakeHealth22
6328,,,,,300,300,0,10/30/2021 11:02,1/12/2022 17:01,GraduateStudent
6329,,,,,300,300,0,10/30/2021 11:06,1/12/2022 13:18,GraduateStudent|WakeHealth22|Student
6330,,,,,2800,2800,0,10/30/2021 11:09,6/30/2022 22:04,ClassOf2024
6331,,,,,1980,1980,0,10/30/2021 11:22,4/18/2022 17:14,ClassOf2024
6332,,,,,300,300,0,10/30/2021 11:30,10/30/2021 16:13,ClassOf2023|Student|WakeHealth22
6333,,,,,300,300,0,10/30/2021 11:31,10/30/2021 11:32,GraduateStudent
6334,,,,,310,310,0,10/30/2021 11:34,4/29/2022 16:09,ClassOf2023
6335,,,,,300,300,0,10/30/2021 11:38,10/30/2021 16:26,ClassOf2022
6336,,,,,650,650,0,10/30/2021 12:02,11/13/2021 19:56,ClassOf2023
6337,,,,,300,300,0,10/30/2021 12:08,2/19/2022 12:45,ClassOf2022
6338,,,,,350,350,0,10/30/2021 12:29,1/12/2022 19:07,ClassOf2023
6339,,,,,300,300,0,10/30/2021 12:38,1/19/2022 13:55,ClassOf2022
6340,,,,,300,300,0,10/30/2021 12:42,1/12/2022 13:12,ClassOf2023
6341,,,,,300,300,0,10/30/2021 12:58,1/21/2022 13:56,ClassOf2022|WakeHealth22|Student
6342,,,,,300,300,0,10/30/2021 13:01,11/30/2021 18:53,GraduateStudent|WakeHealth22|Student
6343,,,,,520,520,0,10/30/2021 13:15,5/18/2022 15:29,ClassOf2022
6344,8/10/1994,,,,450,450,0,10/30/2021 13:20,11/13/2021 20:02,GraduateStudent
6345,,,,,900,900,0,10/30/2021 13:38,3/18/2022 16:01,ClassOf2022
6346,,,,,650,650,0,10/30/2021 13:39,3/20/2022 0:47,ClassOf2025|MBBvsDuke|WakeHealth22|Student
6347,,,,,250,750,500,10/30/2021 14:07,2/5/2022 19:29,GraduateStudent
6348,,,,,300,300,0,10/30/2021 14:09,2/28/2022 9:41,ClassOf2022
6349,,,,,2380,2380,0,10/30/2021 14:10,5/11/2022 18:09,GraduateStudent|MBBvsDuke
6350,,,,,300,300,0,10/30/2021 14:14,10/30/2021 16:04,ClassOf2025|Student|WakeHealth22
6351,10/24/2002,,,,800,800,0,10/30/2021 14:25,4/2/2022 17:48,ClassOf2025
6352,,,,,300,300,0,10/30/2021 14:25,3/1/2022 12:05,ClassOf2025|Student|WakeHealth22
6353,,,,,350,350,0,10/30/2021 14:27,12/1/2021 10:20,ClassOf2023
6354,,,,,300,300,0,10/30/2021 14:27,3/26/2022 15:20,GraduateStudent
6355,,,,,300,300,0,10/30/2021 14:32,10/30/2021 14:43,ClassOf2023
6356,,,,,360,360,0,10/30/2021 14:33,4/27/2022 9:00,ClassOf2023
6357,,,,,300,300,0,10/30/2021 14:34,11/13/2021 18:44,ClassOf2023
